연도,월,날,시간,강수,기온,습도,풍속
2021,4,12,18.0,0.5,10.3,95.0,1.4
2021,4,12,19.0,0.0,10.4,95.0,1.7
2021,4,12,20.0,0.0,10.6,95.0,1.5
2021,4,12,21.0,0.0,11.9,95.0,2.0
2021,4,12,22.0,0.0,11.9,90.0,2.7
2021,4,12,23.0,0.0,12.7,82.0,1.2
2021,4,13,0.0,0.0,13.3,75.0,2.1
2021,4,13,1.0,0.0,11.6,73.0,3.0
2021,4,13,2.0,0.0,12.3,69.0,2.1
2021,4,13,3.0,0.0,12.4,62.0,2.6
2021,4,13,4.0,0.0,13.0,57.0,2.1
2021,4,13,5.0,0.0,12.4,55.0,2.6
2021,4,13,6.0,0.0,11.5,53.0,2.4
2021,4,13,7.0,0.0,11.2,54.0,1.7
2021,4,13,8.0,0.0,10.2,56.0,2.1
2021,4,13,9.0,0.0,9.4,60.0,1.9
2021,4,13,10.0,0.0,8.8,61.0,1.4
2021,4,13,11.0,0.0,8.6,62.0,1.5
2021,4,13,12.0,0.0,7.8,62.0,3.0
2021,4,13,13.0,0.0,7.3,60.0,2.0
2021,4,13,14.0,0.0,6.8,58.0,2.2
2021,4,13,15.0,0.0,6.4,60.0,1.6
2021,4,13,16.0,0.0,6.3,60.0,1.4
2021,4,13,17.0,0.0,6.2,63.0,1.2
2021,4,13,18.0,0.0,5.9,66.0,1.9
2021,4,13,19.0,0.0,5.7,67.0,1.3
2021,4,13,20.0,0.0,5.7,67.0,1.7
2021,4,13,21.0,0.0,6.4,60.0,1.2
2021,4,13,22.0,0.0,7.3,42.0,1.5
2021,4,13,23.0,0.0,9.1,38.0,1.4
2021,4,14,0.0,0.0,8.5,35.0,1.8
2021,4,14,1.0,0.0,12.0,28.0,2.1
2021,4,14,2.0,0.0,12.3,27.0,2.9
2021,4,14,3.0,0.0,12.5,36.0,2.6
2021,4,14,4.0,0.0,11.7,35.0,3.3
2021,4,14,5.0,0.0,11.8,33.0,3.3
2021,4,14,6.0,0.0,10.8,36.0,3.7
2021,4,14,7.0,0.0,10.8,46.0,3.9
2021,4,14,8.0,0.0,10.0,55.0,2.6
2021,4,14,9.0,0.0,9.3,62.0,2.7
2021,4,14,10.0,0.0,8.7,68.0,1.7
2021,4,14,11.0,0.0,8.3,73.0,2.3
2021,4,14,12.0,0.0,8.2,82.0,1.4
2021,4,14,13.0,0.0,8.0,85.0,2.1
2021,4,14,14.0,0.0,7.9,87.0,2.5
2021,4,14,15.0,0.0,7.6,89.0,1.2
2021,4,14,16.0,0.0,7.0,91.0,1.8
2021,4,14,17.0,0.0,7.2,91.0,0.3
2021,4,14,18.0,0.0,7.4,90.0,1.9
2021,4,14,19.0,0.0,7.6,88.0,1.1
2021,4,14,20.0,0.0,7.4,86.0,1.4
2021,4,14,21.0,0.0,7.7,84.0,2.0
2021,4,14,22.0,0.0,8.7,79.0,1.9
2021,4,14,23.0,0.0,9.7,73.0,1.5
2021,4,15,0.0,0.0,12.3,65.0,1.7
2021,4,15,1.0,0.0,12.4,57.0,1.4
2021,4,15,2.0,0.0,14.7,46.0,1.8
2021,4,15,3.0,0.0,16.200001,38.0,2.0
2021,4,15,4.0,0.0,17.0,36.0,2.2
2021,4,15,5.0,0.0,16.9,37.0,2.9
2021,4,15,6.0,0.0,16.299999,31.0,2.3
2021,4,15,7.0,0.0,16.299999,31.0,1.8
2021,4,15,8.0,0.0,15.5,33.0,1.8
2021,4,15,9.0,0.0,14.3,44.0,1.6
2021,4,15,10.0,0.0,12.6,54.0,1.2
2021,4,15,11.0,0.0,12.0,62.0,1.1
2021,4,15,12.0,0.0,11.4,66.0,1.5
2021,4,15,13.0,0.0,10.9,74.0,0.7
2021,4,15,14.0,0.0,10.6,76.0,0.9
2021,4,15,15.0,0.0,10.9,79.0,1.3
2021,4,15,16.0,0.0,11.6,58.0,1.5
2021,4,15,17.0,0.0,11.7,59.0,2.0
2021,4,15,18.0,0.0,11.8,52.0,1.8
2021,4,15,19.0,0.0,11.7,52.0,1.7
2021,4,15,20.0,0.0,11.5,57.0,2.4
2021,4,15,21.0,0.0,11.7,57.0,3.4
2021,4,15,22.0,0.0,12.0,58.0,2.9
2021,4,15,23.0,0.0,12.5,61.0,2.6
2021,4,16,0.0,0.0,12.0,76.0,3.5
2021,4,16,1.0,1.0,10.6,95.0,2.0
2021,4,16,2.0,0.5,10.9,95.0,2.9
2021,4,16,3.0,0.0,10.9,95.0,2.4
2021,4,16,4.0,0.5,12.1,90.0,2.7
2021,4,16,5.0,0.0,13.9,67.0,3.2
2021,4,16,6.0,0.0,13.9,42.0,3.5
2021,4,16,7.0,0.0,14.3,38.0,2.3
2021,4,16,8.0,0.0,12.6,41.0,2.7
2021,4,16,9.0,0.0,11.6,44.0,1.9
2021,4,16,10.0,0.0,10.9,50.0,1.7
2021,4,16,11.0,0.0,10.4,56.0,2.0
2021,4,16,12.0,0.0,10.2,65.0,1.5
2021,4,16,13.0,0.0,9.1,74.0,0.7
2021,4,16,14.0,0.0,8.8,77.0,1.8
2021,4,16,15.0,0.0,8.3,82.0,0.8
2021,4,16,16.0,0.0,8.1,85.0,0.6
2021,4,16,17.0,0.0,7.7,86.0,1.2
2021,4,16,18.0,0.0,7.0,88.0,1.4
2021,4,16,19.0,0.0,7.0,88.0,1.0
2021,4,16,20.0,0.0,7.0,89.0,1.1
2021,4,16,21.0,0.0,8.5,87.0,0.7
2021,4,16,22.0,0.0,10.0,79.0,1.5
2021,4,16,23.0,0.0,10.9,69.0,1.5
2021,4,17,0.0,0.0,11.5,51.0,1.9
2021,4,17,1.0,0.0,12.1,43.0,2.8
2021,4,17,2.0,0.0,12.5,37.0,2.4
2021,4,17,3.0,0.0,12.6,41.0,3.2
2021,4,17,4.0,0.0,13.0,48.0,3.3
2021,4,17,5.0,0.0,13.6,48.0,2.8
2021,4,17,6.0,0.0,12.4,54.0,3.3
2021,4,17,7.0,0.0,12.8,34.0,2.5
2021,4,17,8.0,0.0,12.1,33.0,1.6
2021,4,17,9.0,0.0,10.5,49.0,2.5
2021,4,17,10.0,0.0,9.9,50.0,1.9
2021,4,17,11.0,0.0,9.5,58.0,1.3
2021,4,17,12.0,0.0,9.5,51.0,1.2
2021,4,17,13.0,0.0,9.4,51.0,1.0
2021,4,17,14.0,0.0,8.8,62.0,1.9
2021,4,17,15.0,0.0,8.3,67.0,1.2
2021,4,17,16.0,0.0,7.9,71.0,0.9
2021,4,17,17.0,0.0,7.8,73.0,0.8
2021,4,17,18.0,0.0,7.5,75.0,1.2
2021,4,17,19.0,0.0,7.4,74.0,1.3
2021,4,17,20.0,0.0,7.1,74.0,2.1
2021,4,17,21.0,0.0,7.8,68.0,1.1
2021,4,17,22.0,0.0,8.4,61.0,2.6
2021,4,17,23.0,0.0,9.5,58.0,2.6
2021,4,18,0.0,0.0,10.4,52.0,2.9
2021,4,18,1.0,0.0,11.2,50.0,2.5
2021,4,18,2.0,0.0,13.0,48.0,1.7
2021,4,18,3.0,0.0,13.6,47.0,1.8
2021,4,18,4.0,0.0,14.1,45.0,2.3
2021,4,18,5.0,0.0,13.7,44.0,2.3
2021,4,18,6.0,0.0,14.0,48.0,2.1
2021,4,18,7.0,0.0,13.6,48.0,2.8
2021,4,18,8.0,0.0,11.7,61.0,2.5
2021,4,18,9.0,0.0,10.6,71.0,2.6
2021,4,18,10.0,0.0,10.0,74.0,2.9
2021,4,18,11.0,0.0,9.5,77.0,3.7
2021,4,18,12.0,0.0,9.2,81.0,2.8
2021,4,18,13.0,0.0,9.1,79.0,2.2
2021,4,18,14.0,0.0,8.8,79.0,2.6
2021,4,18,15.0,0.0,8.5,81.0,1.7
2021,4,18,16.0,0.0,8.0,84.0,2.9
2021,4,18,17.0,0.0,7.7,88.0,2.5
2021,4,18,18.0,0.0,7.5,88.0,1.0
2021,4,18,19.0,0.0,7.7,86.0,1.2
2021,4,18,20.0,0.0,7.3,86.0,0.6
2021,4,18,21.0,0.0,8.8,84.0,1.6
2021,4,18,22.0,0.0,10.4,75.0,2.7
2021,4,18,23.0,0.0,12.9,66.0,1.5
2021,4,19,0.0,0.0,14.3,57.0,2.5
2021,4,19,1.0,0.0,15.9,51.0,2.8
2021,4,19,2.0,0.0,15.5,48.0,3.4
2021,4,19,3.0,0.0,16.5,47.0,2.8
2021,4,19,4.0,0.0,16.4,48.0,2.6
2021,4,19,5.0,0.0,16.5,51.0,2.7
2021,4,19,6.0,0.0,16.9,55.0,2.2
2021,4,19,7.0,0.0,16.299999,58.0,2.2
2021,4,19,8.0,0.0,14.5,62.0,2.6
2021,4,19,9.0,0.0,13.4,68.0,1.9
2021,4,19,10.0,0.0,12.4,72.0,2.2
2021,4,19,11.0,0.0,12.3,74.0,1.4
2021,4,19,12.0,0.0,12.1,74.0,1.8
2021,4,19,13.0,0.0,11.8,74.0,2.0
2021,4,19,14.0,0.0,11.3,81.0,1.3
2021,4,19,15.0,0.0,11.0,84.0,1.1
2021,4,19,16.0,0.0,10.5,87.0,1.1
2021,4,19,17.0,0.0,10.1,89.0,0.9
2021,4,19,18.0,0.0,9.7,90.0,0.9
2021,4,19,19.0,0.0,9.5,92.0,0.5
2021,4,19,20.0,0.0,9.5,93.0,0.7
2021,4,19,21.0,0.0,10.4,94.0,1.2
2021,4,19,22.0,0.0,12.5,80.0,0.5
2021,4,19,23.0,0.0,15.1,64.0,1.0
2021,4,20,0.0,0.0,17.5,47.0,1.4
2021,4,20,1.0,0.0,19.4,42.0,1.4
2021,4,20,2.0,0.0,19.700001,39.0,1.7
2021,4,20,3.0,0.0,21.1,34.0,1.6
2021,4,20,4.0,0.0,21.1,30.0,2.6
2021,4,20,5.0,0.0,21.0,30.0,2.9
2021,4,20,6.0,0.0,20.6,27.0,2.7
2021,4,20,7.0,0.0,18.799999,26.0,2.3
2021,4,20,8.0,0.0,17.6,24.0,1.9
2021,4,20,9.0,0.0,17.1,33.0,1.4
2021,4,20,10.0,0.0,16.1,42.0,0.9
2021,4,20,11.0,0.0,15.6,48.0,0.6
2021,4,20,12.0,0.0,15.4,49.0,1.0
2021,4,20,13.0,0.0,14.3,55.0,1.1
2021,4,20,14.0,0.0,13.8,58.0,0.4
2021,4,20,15.0,0.0,13.5,63.0,1.1
2021,4,20,16.0,0.0,12.5,67.0,1.4
2021,4,20,17.0,0.0,12.3,70.0,0.7
2021,4,20,18.0,0.0,12.3,75.0,0.3
2021,4,20,19.0,0.0,11.5,85.0,1.0
2021,4,20,20.0,0.0,11.7,87.0,0.3
2021,4,20,21.0,0.0,12.7,86.0,1.0
2021,4,20,22.0,0.0,15.2,62.0,1.1
2021,4,20,23.0,0.0,18.5,44.0,0.8
2021,4,21,0.0,0.0,19.5,37.0,0.9
2021,4,21,1.0,0.0,23.1,32.0,0.7
2021,4,21,2.0,0.0,24.0,32.0,1.4
2021,4,21,3.0,0.0,26.200001,28.0,1.7
2021,4,21,4.0,0.0,27.200001,23.0,1.3
2021,4,21,5.0,0.0,27.9,21.0,2.6
2021,4,21,6.0,0.0,27.9,19.0,1.1
2021,4,21,7.0,0.0,27.299999,24.0,2.4
2021,4,21,8.0,0.0,25.9,33.0,2.1
2021,4,21,9.0,0.0,24.4,38.0,0.9
2021,4,21,10.0,0.0,22.0,37.0,1.8
2021,4,21,11.0,0.0,19.6,41.0,2.5
2021,4,21,12.0,0.0,18.799999,40.0,1.6
2021,4,21,13.0,0.0,17.799999,40.0,1.5
2021,4,21,14.0,0.0,17.4,43.0,1.4
2021,4,21,15.0,0.0,16.9,49.0,1.0
2021,4,21,16.0,0.0,16.6,47.0,2.2
2021,4,21,17.0,0.0,17.200001,45.0,1.5
2021,4,21,18.0,0.0,17.6,43.0,4.0
2021,4,21,19.0,0.0,17.1,43.0,2.0
2021,4,21,20.0,0.0,17.4,45.0,0.5
2021,4,21,21.0,0.0,17.200001,46.0,1.7
2021,4,21,22.0,0.0,18.6,43.0,2.3
2021,4,21,23.0,0.0,20.200001,40.0,3.5
2021,4,22,0.0,0.0,21.5,38.0,2.6
2021,4,22,1.0,0.0,23.799999,35.0,2.8
2021,4,22,2.0,0.0,25.799999,27.0,2.0
2021,4,22,3.0,0.0,26.1,22.0,4.0
2021,4,22,4.0,0.0,26.6,19.0,2.1
2021,4,22,5.0,0.0,26.200001,21.0,1.7
2021,4,22,6.0,0.0,26.299999,24.0,1.1
2021,4,22,7.0,0.0,25.1,29.0,1.9
2021,4,22,8.0,0.0,23.700001,30.0,1.2
2021,4,22,9.0,0.0,22.799999,36.0,0.4
2021,4,22,10.0,0.0,22.5,34.0,1.8
2021,4,22,11.0,0.0,21.4,37.0,1.2
2021,4,22,12.0,0.0,19.5,45.0,1.4
2021,4,22,13.0,0.0,19.4,47.0,0.4
2021,4,22,14.0,0.0,19.299999,47.0,1.0
2021,4,22,15.0,0.0,19.299999,46.0,1.1
2021,4,22,16.0,0.0,19.4,48.0,1.1
2021,4,22,17.0,0.0,19.0,47.0,1.5
2021,4,22,18.0,0.0,19.0,53.0,2.3
2021,4,22,19.0,0.0,18.6,59.0,1.3
2021,4,22,20.0,0.0,18.5,58.0,1.5
2021,4,22,21.0,0.0,19.9,57.0,3.7
2021,4,22,22.0,0.0,19.200001,43.0,2.4
2021,4,22,23.0,0.0,19.1,47.0,2.3
2021,4,23,0.0,0.0,19.799999,47.0,3.1
2021,4,23,1.0,0.0,21.700001,38.0,2.8
2021,4,23,2.0,0.0,21.799999,27.0,3.2
2021,4,23,3.0,0.0,22.299999,26.0,2.6
2021,4,23,4.0,0.0,22.6,25.0,3.8
2021,4,23,5.0,0.0,22.200001,24.0,2.8
2021,4,23,6.0,0.0,22.5,26.0,3.0
2021,4,23,7.0,0.0,22.299999,25.0,1.2
2021,4,23,8.0,0.0,21.700001,30.0,1.4
2021,4,23,9.0,0.0,21.200001,31.0,2.0
2021,4,23,10.0,0.0,20.6,33.0,2.3
2021,4,23,11.0,0.0,19.9,35.0,2.2
2021,4,23,12.0,0.0,19.200001,38.0,1.7
2021,4,23,13.0,0.0,18.9,40.0,1.3
2021,4,23,14.0,0.0,18.6,39.0,1.6
2021,4,23,15.0,0.0,18.299999,55.0,1.4
2021,4,23,16.0,0.0,17.700001,41.0,2.9
2021,4,23,17.0,0.0,17.200001,37.0,3.5
2021,4,23,18.0,0.0,16.9,39.0,2.6
2021,4,23,19.0,0.0,16.6,40.0,2.3
2021,4,23,20.0,0.0,16.700001,40.0,2.2
2021,4,23,21.0,0.0,16.6,40.0,1.5
2021,4,23,22.0,0.0,16.9,36.0,2.0
2021,4,23,23.0,0.0,17.5,33.0,1.7
2021,4,24,0.0,0.0,19.0,26.0,1.8
2021,4,24,1.0,0.0,19.700001,21.0,1.8
2021,4,24,2.0,0.0,21.200001,22.0,1.7
2021,4,24,3.0,0.0,20.700001,27.0,2.9
2021,4,24,4.0,0.0,20.4,38.0,2.8
2021,4,24,5.0,0.0,22.0,39.0,2.5
2021,4,24,6.0,0.0,21.299999,40.0,3.1
2021,4,24,7.0,0.0,21.5,38.0,2.0
2021,4,24,8.0,0.0,20.700001,42.0,2.1
2021,4,24,9.0,0.0,20.4,46.0,1.4
2021,4,24,10.0,0.0,18.799999,53.0,1.4
2021,4,24,11.0,0.0,17.700001,59.0,1.4
2021,4,24,12.0,0.0,16.4,63.0,1.5
2021,4,24,13.0,0.0,15.9,70.0,1.8
2021,4,24,14.0,0.0,15.4,78.0,1.0
2021,4,24,15.0,0.0,15.1,81.0,0.8
2021,4,24,16.0,0.0,15.1,83.0,0.7
2021,4,24,17.0,0.0,14.1,85.0,0.7
2021,4,24,18.0,0.0,14.1,86.0,0.0
2021,4,24,19.0,0.0,14.4,88.0,1.8
2021,4,24,20.0,0.0,14.4,87.0,1.6
2021,4,24,21.0,0.0,15.5,62.0,4.1
2021,4,24,22.0,0.0,16.299999,59.0,3.3
2021,4,24,23.0,0.0,17.6,52.0,2.4
2021,4,25,0.0,0.0,18.0,46.0,3.3
2021,4,25,1.0,0.0,19.700001,42.0,2.5
2021,4,25,2.0,0.0,20.5,38.0,3.4
2021,4,25,3.0,0.0,20.9,36.0,2.7
2021,4,25,4.0,0.0,21.5,35.0,2.0
2021,4,25,5.0,0.0,22.799999,32.0,2.0
2021,4,25,6.0,0.0,22.4,32.0,1.5
2021,4,25,7.0,0.0,23.200001,32.0,1.1
2021,4,25,8.0,0.0,22.5,37.0,1.5
2021,4,25,9.0,0.0,21.700001,38.0,1.7
2021,4,25,10.0,0.0,21.1,43.0,2.1
2021,4,25,11.0,0.0,20.5,47.0,1.7
2021,4,25,12.0,0.0,19.799999,50.0,1.2
2021,4,25,13.0,0.0,18.4,50.0,1.3
2021,4,25,14.0,0.0,17.799999,56.0,1.5
2021,4,25,15.0,0.0,17.5,53.0,0.8
2021,4,25,16.0,0.0,16.700001,49.0,2.9
2021,4,25,17.0,0.0,15.7,50.0,1.3
2021,4,25,18.0,0.0,15.1,47.0,1.3
2021,4,25,19.0,0.0,14.2,44.0,1.1
2021,4,25,20.0,0.0,14.2,35.0,2.7
2021,4,25,21.0,0.0,14.5,33.0,2.3
2021,4,25,22.0,0.0,15.5,27.0,3.9
2021,4,25,23.0,0.0,16.299999,41.0,3.9
2021,4,26,0.0,0.0,16.4,57.0,2.3
2021,4,26,1.0,0.0,17.799999,63.0,1.4
2021,4,26,2.0,0.0,17.1,55.0,1.6
2021,4,26,3.0,0.0,19.5,49.0,2.0
2021,4,26,4.0,0.0,19.799999,48.0,1.6
2021,4,26,5.0,0.0,19.700001,46.0,2.0
2021,4,26,6.0,0.0,19.700001,44.0,2.1
2021,4,26,7.0,0.0,18.6,43.0,2.4
2021,4,26,8.0,0.0,18.299999,46.0,1.8
2021,4,26,9.0,0.0,17.799999,50.0,2.1
2021,4,26,10.0,0.0,17.4,59.0,0.9
2021,4,26,11.0,0.0,16.700001,70.0,1.3
2021,4,26,12.0,0.0,15.2,71.0,2.6
2021,4,26,13.0,0.0,15.2,72.0,1.5
2021,4,26,14.0,0.0,15.0,74.0,0.9
2021,4,26,15.0,0.0,14.4,77.0,1.7
2021,4,26,16.0,0.0,13.9,78.0,1.4
2021,4,26,17.0,0.0,13.8,73.0,1.3
2021,4,26,18.0,0.0,13.3,77.0,0.6
2021,4,26,19.0,0.0,13.5,79.0,1.2
2021,4,26,20.0,0.0,13.3,80.0,0.9
2021,4,26,21.0,0.0,13.9,72.0,0.7
2021,4,26,22.0,0.0,14.6,64.0,0.8
2021,4,26,23.0,0.0,15.0,56.0,1.2
2021,4,27,0.0,0.0,15.8,52.0,1.7
2021,4,27,1.0,0.0,17.4,52.0,1.6
2021,4,27,2.0,0.0,17.1,52.0,1.8
2021,4,27,3.0,0.0,18.0,49.0,2.3
2021,4,27,4.0,0.0,19.0,44.0,2.2
2021,4,27,5.0,0.0,19.0,45.0,2.5
2021,4,27,6.0,0.0,17.299999,49.0,2.3
2021,4,27,7.0,0.0,16.6,51.0,2.2
2021,4,27,8.0,0.0,15.7,56.0,2.4
2021,4,27,9.0,0.0,15.6,65.0,1.5
2021,4,27,10.0,0.0,15.5,69.0,2.7
2021,4,27,11.0,0.0,15.6,76.0,2.9
2021,4,27,12.0,0.0,15.4,75.0,2.1
2021,4,27,13.0,0.0,15.1,83.0,2.9
2021,4,27,14.0,3.5,13.7,94.0,3.2
2021,4,27,15.0,1.5,13.5,95.0,2.2
2021,4,27,16.0,0.0,12.8,95.0,2.3
2021,4,27,17.0,0.0,12.5,95.0,2.0
2021,4,27,18.0,0.0,12.1,94.0,2.0
2021,4,27,19.0,0.0,11.7,93.0,1.5
2021,4,27,20.0,0.0,11.5,93.0,0.8
2021,4,27,21.0,0.0,11.5,93.0,2.6
2021,4,27,22.0,0.0,12.1,90.0,2.2
2021,4,27,23.0,0.0,12.6,83.0,1.8
2021,4,28,0.0,0.0,14.4,79.0,1.5
2021,4,28,1.0,0.0,15.0,73.0,1.8
2021,4,28,2.0,0.0,17.0,62.0,2.1
2021,4,28,3.0,0.0,17.9,55.0,1.7
2021,4,28,4.0,0.0,17.200001,48.0,2.4
2021,4,28,5.0,0.0,16.5,49.0,2.6
2021,4,28,6.0,0.0,16.5,42.0,2.7
2021,4,28,7.0,0.0,16.6,54.0,1.9
2021,4,28,8.0,0.0,16.799999,44.0,1.8
2021,4,28,9.0,0.0,16.4,52.0,1.9
2021,4,28,10.0,0.0,15.9,59.0,1.3
2021,4,28,11.0,0.0,15.3,63.0,1.1
2021,4,28,12.0,0.0,15.2,62.0,0.8
2021,4,28,13.0,0.0,14.8,65.0,1.1
2021,4,28,14.0,0.0,14.3,67.0,1.2
2021,4,28,15.0,0.0,13.4,74.0,1.3
2021,4,28,16.0,0.0,12.9,77.0,1.2
2021,4,28,17.0,0.0,13.3,77.0,1.1
2021,4,28,18.0,0.0,12.6,79.0,0.1
2021,4,28,19.0,0.0,12.5,81.0,0.1
2021,4,28,20.0,0.0,12.9,81.0,1.0
2021,4,28,21.0,0.0,13.1,75.0,2.5
2021,4,28,22.0,0.0,13.6,53.0,3.0
2021,4,28,23.0,0.0,14.3,47.0,2.2
2021,4,29,0.0,0.0,14.3,55.0,0.5
2021,4,29,1.0,0.0,15.4,49.0,2.3
2021,4,29,2.0,0.0,16.0,42.0,1.6
2021,4,29,3.0,0.0,17.200001,39.0,2.3
2021,4,29,4.0,0.0,18.799999,39.0,1.2
2021,4,29,5.0,0.0,18.6,36.0,2.3
2021,4,29,6.0,0.0,19.1,34.0,1.5
2021,4,29,7.0,0.0,19.1,32.0,0.8
2021,4,29,8.0,0.0,17.799999,39.0,2.1
2021,4,29,9.0,0.0,15.8,47.0,0.8
2021,4,29,10.0,0.0,15.3,57.0,1.9
2021,4,29,11.0,0.0,16.200001,64.0,2.3
2021,4,29,12.0,0.0,13.0,63.0,5.5
2021,4,29,13.0,4.5,11.3,91.0,1.7
2021,4,29,14.0,2.0,11.5,95.0,1.5
2021,4,29,15.0,3.0,10.8,95.0,2.4
2021,4,29,16.0,5.5,10.5,95.0,2.0
2021,4,29,17.0,8.0,9.5,95.0,3.2
2021,4,29,18.0,6.0,8.6,95.0,1.4
2021,4,29,19.0,0.5,9.4,95.0,1.3
2021,4,29,20.0,1.0,9.2,95.0,0.6
2021,4,29,21.0,0.0,9.8,95.0,0.8
2021,4,29,22.0,0.0,10.0,95.0,1.3
2021,4,29,23.0,0.0,11.8,83.0,1.3
2021,4,30,0.0,0.0,12.1,75.0,1.7
2021,4,30,1.0,0.0,12.1,81.0,1.5
2021,4,30,2.0,0.0,14.3,71.0,2.4
2021,4,30,3.0,0.0,12.9,76.0,1.8
2021,4,30,4.0,0.0,12.8,83.0,2.1
2021,4,30,5.0,0.0,13.4,78.0,2.5
2021,4,30,6.0,0.0,13.3,76.0,1.9
2021,4,30,7.0,0.0,12.8,80.0,2.5
2021,4,30,8.0,0.0,11.9,83.0,2.4
2021,4,30,9.0,0.0,11.6,84.0,1.4
2021,4,30,10.0,0.0,11.7,85.0,1.3
2021,4,30,11.0,0.0,11.0,86.0,2.0
2021,4,30,12.0,0.0,10.7,87.0,2.6
2021,4,30,13.0,0.0,10.8,89.0,2.1
2021,4,30,14.0,0.0,10.7,89.0,2.5
2021,4,30,15.0,0.0,10.4,89.0,0.7
2021,4,30,16.0,0.0,10.4,90.0,0.6
2021,4,30,17.0,0.0,10.3,89.0,0.7
2021,4,30,18.0,0.0,10.6,90.0,1.4
2021,4,30,19.0,0.0,10.4,91.0,0.9
2021,4,30,20.0,0.0,10.3,93.0,0.6
2021,5,30,21.0,0.0,10.4,93.0,1.0
2021,5,30,22.0,0.0,10.8,89.0,1.7
2021,5,30,23.0,0.5,10.7,81.0,1.9
2021,5,1,0.0,0.0,12.3,58.0,2.3
2021,5,1,1.0,0.0,13.5,48.0,2.1
2021,5,1,2.0,0.0,12.9,54.0,3.3
2021,5,1,3.0,0.0,13.7,58.0,3.5
2021,5,1,4.0,0.0,14.0,56.0,2.3
2021,5,1,5.0,0.0,11.4,74.0,2.0
2021,5,1,6.0,0.5,11.1,78.0,3.1
2021,5,1,7.0,0.0,11.9,64.0,2.7
2021,5,1,8.0,0.0,11.0,67.0,1.7
2021,5,1,9.0,0.0,11.3,65.0,1.2
2021,5,1,10.0,0.0,10.5,75.0,2.3
2021,5,1,11.0,0.5,9.9,82.0,2.6
2021,5,1,12.0,0.0,9.0,92.0,2.2
2021,5,1,13.0,0.0,9.1,95.0,2.6
2021,5,1,14.0,0.5,8.9,95.0,1.8
2021,5,1,15.0,1.5,8.5,95.0,2.1
2021,5,1,16.0,0.5,8.6,95.0,1.5
2021,5,1,17.0,0.0,8.8,95.0,2.3
2021,5,1,18.0,0.0,8.9,95.0,2.1
2021,5,1,19.0,0.0,8.8,95.0,1.4
2021,5,1,20.0,0.0,8.7,95.0,1.6
2021,5,1,21.0,0.0,9.0,95.0,1.6
2021,5,1,22.0,0.0,11.0,93.0,1.8
2021,5,1,23.0,0.0,11.4,76.0,2.7
2021,5,2,0.0,0.0,12.8,66.0,1.9
2021,5,2,1.0,0.0,15.0,52.0,2.0
2021,5,2,2.0,0.0,15.7,46.0,2.4
2021,5,2,3.0,0.0,16.4,43.0,2.7
2021,5,2,4.0,0.0,17.700001,47.0,2.5
2021,5,2,5.0,0.0,17.9,50.0,1.9
2021,5,2,6.0,0.0,17.5,43.0,2.5
2021,5,2,7.0,0.0,16.700001,43.0,3.9
2021,5,2,8.0,0.0,14.9,56.0,3.1
2021,5,2,9.0,0.0,13.8,61.0,2.1
2021,5,2,10.0,0.0,12.7,62.0,2.2
2021,5,2,11.0,0.0,12.1,66.0,2.6
2021,5,2,12.0,0.0,11.7,73.0,2.5
2021,5,2,13.0,0.0,11.2,85.0,2.4
2021,5,2,14.0,0.0,10.7,90.0,2.4
2021,5,2,15.0,0.0,10.6,92.0,1.1
2021,5,2,16.0,0.0,9.9,94.0,0.8
2021,5,2,17.0,0.0,9.7,94.0,1.2
2021,5,2,18.0,0.0,9.3,94.0,2.1
2021,5,2,19.0,0.0,9.2,94.0,2.6
2021,5,2,20.0,0.0,9.4,94.0,1.1
2021,5,2,21.0,0.0,10.3,93.0,1.9
2021,5,2,22.0,0.0,12.5,83.0,0.9
2021,5,2,23.0,0.0,13.7,70.0,1.5
2021,5,3,0.0,0.0,15.2,60.0,1.8
2021,5,3,1.0,0.0,16.5,41.0,1.9
2021,5,3,2.0,0.0,17.299999,34.0,1.9
2021,5,3,3.0,0.0,17.799999,31.0,2.1
2021,5,3,4.0,0.0,17.799999,33.0,2.7
2021,5,3,5.0,0.0,19.200001,29.0,2.8
2021,5,3,6.0,0.0,18.9,40.0,2.6
2021,5,3,7.0,0.0,17.5,40.0,1.9
2021,5,3,8.0,0.0,16.4,43.0,1.5
2021,5,3,9.0,0.0,15.2,44.0,1.9
2021,5,3,10.0,0.0,14.8,49.0,1.2
2021,5,3,11.0,0.0,14.4,56.0,1.4
2021,5,3,12.0,0.0,13.7,60.0,1.7
2021,5,3,13.0,0.0,13.0,63.0,1.4
2021,5,3,14.0,0.0,13.2,66.0,1.0
2021,5,3,15.0,0.0,12.8,68.0,1.0
2021,5,3,16.0,0.0,13.1,71.0,0.7
2021,5,3,17.0,0.0,12.6,70.0,0.8
2021,5,3,18.0,0.0,13.1,72.0,0.6
2021,5,3,19.0,0.0,13.5,64.0,0.8
2021,5,3,20.0,0.0,13.9,62.0,1.2
2021,5,3,21.0,0.0,14.1,72.0,1.5
2021,5,3,22.0,0.5,13.3,84.0,0.9
2021,5,3,23.0,2.0,12.4,86.0,1.7
2021,5,4,0.0,0.5,13.4,90.0,0.7
2021,5,4,1.0,0.0,15.7,88.0,0.9
2021,5,4,2.0,0.0,15.8,84.0,0.6
2021,5,4,3.0,0.0,17.1,80.0,0.8
